object_probs,left,top,right,bottom
truck 0.65397,696,419,889,559
truck 0.55205,232,254,297,315
car 0.61798,708,405,878,545
motorbike 0.92829,395,272,420,299
motorbike 0.90074,573,621,658,702
motorbike 0.89110,1001,422,1045,482
motorbike 0.78761,402,679,499,719
motorbike 0.68679,63,632,211,719
person 0.59145 motorbike 0.65637,505,570,586,668
motorbike 0.58452,1055,370,1074,407
car 0.99463,132,479,376,626
car 0.76573,315,246,376,290
person 0.94771,1003,397,1044,467
person 0.85730,1054,347,1075,398
person 0.81700,499,499,573,575
person 0.80655,415,636,511,719
person 0.73286,825,376,855,415
