object_probs,left,top,right,bottom
motorbike 0.90443,848,383,904,431
motorbike 0.82903,11,580,138,684
motorbike 0.80789,1025,400,1076,449
motorbike 0.63122,190,479,258,549
person 0.68205 motorbike 0.62764,695,315,730,350
motorbike 0.56084,700,332,734,354
motorbike 0.50035,207,501,256,560
car 0.99087,485,300,584,372
car 0.98671,418,276,480,326
car 0.81891,634,344,792,448
car 0.72050,247,288,310,354
person 0.83510,1027,367,1073,426
person 0.82535,852,355,903,425
person 0.78189,193,461,239,532
person 0.59854,860,355,892,390
person 0.56356,30,556,115,635
