object_probs,left,top,right,bottom
motorbike 0.96680,927,384,999,439
person 0.60343 motorbike 0.93555,593,312,627,348
motorbike 0.79747,789,359,835,410
motorbike 0.76874,269,414,300,453
motorbike 0.76092,1056,428,1079,528
person 0.72223 motorbike 0.62172,667,321,709,374
motorbike 0.61380,672,344,708,380
car 0.98992,857,284,990,336
car 0.95135,365,258,426,308
car 0.81724,193,261,237,301
car 0.52634,194,255,230,282
person 0.94336,790,339,833,404
person 0.88980,935,361,987,427
person 0.84628,175,447,217,511
person 0.72355,266,387,300,445
