object_probs,left,top,right,bottom
traffic light 0.76497,129,270,146,296
motorbike 0.93929,631,330,664,361
motorbike 0.91331,854,379,903,430
motorbike 0.91303,1010,399,1077,460
motorbike 0.89147,714,353,756,391
motorbike 0.66083,267,380,302,439
car 0.98966,899,282,1028,333
car 0.97835,370,263,432,312
car 0.79054,190,267,234,298
person 0.93347,193,433,232,515
person 0.90916,713,324,753,382
person 0.81474,857,358,902,422
person 0.76239,1018,375,1070,451
person 0.71825,862,355,893,390
person 0.67375,631,313,663,348
person 0.56454,268,375,296,412
