object_probs,left,top,right,bottom
motorbike 0.94860,976,391,1041,437
motorbike 0.90497,809,369,865,418
motorbike 0.80892,168,522,233,583
motorbike 0.72324,666,310,695,340
motorbike 0.70605,576,292,612,316
motorbike 0.57680,1,617,88,701
car 0.98958,477,300,571,367
car 0.98907,613,336,766,438
car 0.93855,409,267,477,322
car 0.81875,248,289,317,355
person 0.88844,983,361,1026,424
person 0.59496,815,346,860,402
person 0.58582,154,488,196,545
person 0.55425,822,351,853,384
person 0.54575,988,362,1019,392
