object_probs,left,top,right,bottom
motorbike 0.91884,1033,335,1062,363
motorbike 0.84734,536,467,605,526
person 0.86535 motorbike 0.72416,973,315,1001,349
motorbike 0.72268,977,329,1000,356
motorbike 0.66359,933,375,965,411
motorbike 0.51812,399,272,420,300
person 0.59536,932,359,969,415
car 0.99933,761,422,943,529
car 0.98987,361,368,459,458
car 0.97966,284,302,359,357
car 0.95094,333,252,384,297
car 0.53836,184,217,235,264
person 0.91345,546,440,592,513
person 0.75480,1037,316,1062,344
person 0.55442,935,352,962,386
