object_probs,left,top,right,bottom
motorbike 0.89760,743,456,799,525
motorbike 0.88434,851,438,901,508
motorbike 0.84784,604,546,677,618
motorbike 0.82951,650,445,716,502
motorbike 0.74540,355,642,459,717
person 0.51699 motorbike 0.71159,411,254,432,281
motorbike 0.69465,128,637,219,719
motorbike 0.65304,436,267,460,294
motorbike 0.64101,193,654,274,719
motorbike 0.58314,1066,371,1078,404
person 0.88327,744,435,787,513
person 0.86751,655,422,699,488
person 0.85675,860,394,908,468
person 0.84447,358,618,453,707
person 0.78381,225,255,243,287
person 0.69144,614,505,656,568
person 0.61459,629,516,677,597
person 0.54284,120,623,199,709
