object_probs,left,top,right,bottom
motorbike 0.95194,604,497,675,576
motorbike 0.85313,539,640,636,719
motorbike 0.80591,249,377,282,442
motorbike 0.79322,826,402,869,462
motorbike 0.76722,875,467,937,522
motorbike 0.70040,926,359,968,414
motorbike 0.63226,563,288,594,314
person 0.63525 motorbike 0.56923,404,254,421,280
car 0.72202,314,249,358,278
person 0.98060,879,429,931,518
person 0.85733,998,375,1039,439
person 0.78624,1006,309,1040,350
person 0.77198,556,586,627,657
person 0.74315,927,350,965,405
person 0.68064,568,274,591,313
person 0.54275,826,384,865,446
person 0.54251,874,400,919,452
