object_probs,left,top,right,bottom
motorbike 0.91904,960,381,1027,442
motorbike 0.90435,812,361,858,412
motorbike 0.81405,270,413,302,451
motorbike 0.76740,609,315,642,351
motorbike 0.68245,681,345,724,383
person 0.75623,682,324,724,376
car 0.98027,872,285,1006,335
car 0.97060,366,259,428,309
car 0.80156,192,264,235,300
car 0.63886,193,254,229,279
person 0.92928,182,443,222,511
person 0.85787,814,343,855,406
person 0.83287,266,383,302,442
person 0.78596,962,366,1009,424
person 0.65639,269,275,286,308
person 0.50569,823,350,850,386
