object_probs,left,top,right,bottom
motorbike 0.92703,900,441,948,504
motorbike 0.92186,229,330,253,360
motorbike 0.89202,971,429,1028,515
motorbike 0.76293,954,372,989,409
motorbike 0.75254,575,611,681,706
motorbike 0.75091,781,292,821,326
motorbike 0.70479,1056,325,1075,365
car 0.92556,227,529,513,709
car 0.74270,333,258,380,290
person 0.97982,902,416,947,491
person 0.97517,976,412,1025,503
person 0.93360,226,313,251,352
person 0.87000,579,569,659,681
person 0.84406,954,345,992,402
person 0.64599,505,272,525,302
person 0.56090,1055,309,1075,357
