object_probs,left,top,right,bottom
motorbike 0.94618,931,399,971,458
motorbike 0.88723,252,566,368,669
motorbike 0.79322,347,394,377,434
motorbike 0.72656,248,438,287,496
motorbike 0.71625,984,328,1014,364
motorbike 0.65496,399,272,420,299
car 0.99574,525,480,787,625
car 0.97388,294,296,363,350
car 0.92546,225,259,276,300
car 0.91758,334,252,385,295
car 0.64271,224,214,251,239
car 0.57871,0,670,368,719
person 0.86068,245,408,285,466
person 0.77596,931,380,971,445
person 0.67625,337,365,376,424
person 0.54341,986,311,1013,354
person 0.53394,260,543,345,619
