object_probs,left,top,right,bottom
motorbike 0.91812,784,417,830,482
motorbike 0.85579,725,559,805,678
motorbike 0.78078,949,370,978,410
motorbike 0.73485,989,398,1032,458
motorbike 0.71480,439,267,457,295
motorbike 0.64635,244,341,277,400
person 0.50371 motorbike 0.57938,757,291,798,326
person 0.72655,246,348,273,392
motorbike 0.55825,249,370,276,400
car 0.89328,3,621,264,718
person 0.92300,991,382,1034,450
person 0.84349,788,397,835,474
person 0.84190,1029,330,1057,372
person 0.75044,951,353,978,388
person 0.72571,1000,359,1041,417
person 0.63071,737,495,805,571
person 0.55576,437,255,456,283
