object_probs,left,top,right,bottom
truck 0.84589,708,402,883,548
motorbike 0.92510,395,272,420,299
motorbike 0.92125,103,628,238,714
motorbike 0.86791,425,647,518,719
motorbike 0.82663,526,572,599,665
motorbike 0.77312,593,621,679,690
motorbike 0.74394,1008,421,1050,477
person 0.50319,520,537,604,658
car 0.99487,146,473,386,614
car 0.78745,315,246,376,291
car 0.58706,231,253,296,315
person 0.90681,433,615,512,704
person 0.85520,1010,388,1050,445
person 0.78684,516,496,593,571
person 0.68571,1059,343,1078,395
person 0.68096,835,369,873,421
person 0.55031,612,555,661,640
