object_probs,left,top,right,bottom
motorbike 0.90334,508,537,593,619
motorbike 0.87701,594,462,658,532
motorbike 0.85543,811,399,859,454
motorbike 0.80770,940,404,974,446
motorbike 0.79973,883,360,920,417
person 0.64445 motorbike 0.73022,267,332,292,373
motorbike 0.58477,1046,373,1077,448
motorbike 0.56904,484,288,503,314
car 0.93435,235,259,310,319
car 0.92819,0,648,326,719
car 0.90782,390,257,459,299
car 0.87406,985,340,1066,397
car 0.81631,318,237,358,262
car 0.72151,1054,274,1079,315
person 0.96335,812,381,858,445
person 0.96042,945,366,981,429
person 0.95730,509,502,589,607
person 0.88395,887,327,915,369
person 0.78810,604,444,651,512
person 0.70955,485,278,504,309
person 0.65816,374,267,394,305
