object_probs,left,top,right,bottom
motorbike 0.96535,519,502,597,573
motorbike 0.90165,418,573,509,665
motorbike 0.78470,772,423,818,475
motorbike 0.77423,826,372,855,407
motorbike 0.75394,919,413,954,458
motorbike 0.70336,849,392,886,431
car 0.94444,1013,277,1079,323
car 0.94046,242,267,315,322
car 0.93279,956,341,1070,402
car 0.89189,385,253,453,294
person 0.96157,924,380,958,444
person 0.96138,773,397,820,462
person 0.80878,1014,390,1052,447
person 0.77303,457,274,475,305
person 0.75277,830,345,855,390
person 0.74835,534,467,576,532
person 0.73606,413,538,489,650
person 0.58281,374,269,391,303
person 0.51109,835,337,857,374
person 0.50243,852,356,878,389
