object_probs,left,top,right,bottom
motorbike 0.86592,146,564,219,620
motorbike 0.85284,326,600,427,682
motorbike 0.77466,440,639,588,716
motorbike 0.74263,1032,360,1067,423
motorbike 0.72408,800,520,873,590
person 0.71308 motorbike 0.65872,373,274,393,304
motorbike 0.52575,76,676,157,719
car 0.99382,639,292,760,336
car 0.97134,520,472,769,611
car 0.95176,305,328,397,438
car 0.51059,324,235,370,263
person 0.89793,482,597,576,681
person 0.83186,149,520,199,595
person 0.75001,343,547,386,617
person 0.65590,805,480,851,555
