object_probs,left,top,right,bottom
motorbike 0.91849,848,388,903,435
motorbike 0.80981,499,311,523,338
motorbike 0.72176,244,349,269,387
motorbike 0.71572,416,273,448,290
motorbike 0.66280,583,345,615,386
person 0.54513 motorbike 0.60408,537,312,563,346
car 0.97757,694,284,811,333
person 0.95241,854,357,899,424
person 0.86175,241,335,268,376
person 0.80434,519,295,540,325
person 0.75492,578,330,616,384
person 0.71002,348,273,368,307
person 0.69959,500,296,523,325
person 0.59646,332,268,352,313
person 0.52497,224,270,244,310
