object_probs,left,top,right,bottom
motorbike 0.88533,119,653,241,718
motorbike 0.85548,849,493,902,575
motorbike 0.81540,541,515,616,595
motorbike 0.81153,1019,398,1061,455
motorbike 0.79281,665,447,727,506
motorbike 0.78474,774,489,839,545
motorbike 0.71731,499,473,562,525
motorbike 0.50352,307,429,329,467
car 0.98976,844,292,965,335
car 0.98171,794,384,969,482
car 0.93775,282,288,355,370
car 0.81606,363,250,409,282
person 0.97188,781,454,831,533
person 0.86911,504,431,550,510
person 0.82239,676,421,716,489
person 0.80729,538,493,616,579
person 0.69876,145,602,197,686
person 0.63458,851,483,901,560
person 0.53140,290,400,326,458
