object_probs,left,top,right,bottom
motorbike 0.92357,964,391,995,429
motorbike 0.84511,589,496,670,576
motorbike 0.72576,517,289,541,319
motorbike 0.70951,649,443,715,509
motorbike 0.70773,849,377,890,435
motorbike 0.60370,1070,383,1079,436
motorbike 0.56831,916,369,945,403
car 0.92345,21,628,513,715
car 0.86592,398,260,464,298
car 0.86389,230,257,299,310
car 0.78804,1012,323,1077,382
car 0.78294,319,238,362,262
car 0.50746,323,246,361,273
person 0.96261,967,362,1005,421
person 0.94576,848,365,890,425
person 0.93426,590,472,667,564
person 0.82474,937,310,965,355
person 0.68283,660,423,703,487
person 0.64255,372,267,395,305
