object_probs,left,top,right,bottom
truck 0.89364,1,420,263,677
truck 0.58311,258,238,419,381
motorbike 0.93291,265,416,310,490
motorbike 0.81653,664,327,693,359
motorbike 0.74447,727,357,771,412
motorbike 0.72715,470,353,510,382
motorbike 0.54240,563,348,594,384
car 0.91125,492,296,581,348
person 0.92095,260,384,301,444
person 0.87224,727,343,771,408
person 0.85553,663,313,693,351
person 0.78324,561,327,595,382
person 0.75043,1000,411,1047,501
person 0.70614,468,325,510,379
person 0.62488,434,270,456,304
