object_probs,left,top,right,bottom
motorbike 0.78490,563,332,587,358
motorbike 0.67519,232,376,268,439
motorbike 0.64626,118,567,186,619
motorbike 0.53859,482,332,503,357
car 0.98803,791,386,1008,515
car 0.59425,404,266,448,294
car 0.59155,388,253,450,291
person 0.93395,561,312,585,354
person 0.84322,765,418,800,499
person 0.78648,231,363,270,427
person 0.76263,711,326,749,383
person 0.71939,295,332,322,371
person 0.69093,777,426,814,511
person 0.64791,103,514,179,591
person 0.63906,463,276,482,303
person 0.58845,483,314,504,351
person 0.54664,328,270,352,305
