object_probs,left,top,right,bottom
motorbike 0.94359,924,427,998,489
motorbike 0.75565,591,369,626,407
motorbike 0.60783,552,312,577,339
motorbike 0.53689,226,339,261,400
motorbike 0.50587,705,367,728,409
car 0.84279,430,265,509,310
person 0.96823,223,425,268,487
person 0.90176,940,400,982,469
person 0.88636,586,345,624,404
person 0.86989,683,340,717,404
person 0.73876,275,303,298,341
person 0.63760,552,295,574,326
person 0.62399,1005,383,1050,443
person 0.56253,245,313,265,350
person 0.53589,392,271,407,302
