object_probs,left,top,right,bottom
motorbike 0.88960,403,541,495,619
motorbike 0.86199,236,619,371,710
motorbike 0.85330,795,399,840,455
motorbike 0.84322,968,444,1011,500
motorbike 0.84276,878,420,919,484
motorbike 0.75643,706,434,756,505
motorbike 0.66781,741,395,777,431
motorbike 0.55335,292,369,321,410
car 0.99117,901,348,1054,433
car 0.95742,962,283,1059,329
car 0.87020,263,275,331,336
car 0.50702,386,253,427,285
person 0.97097,882,400,920,471
person 0.96185,968,412,1008,490
person 0.88808,710,420,756,493
person 0.85694,422,510,469,602
person 0.84090,805,375,829,414
person 0.76437,734,364,771,425
person 0.65747,373,268,394,305
person 0.65409,798,379,838,445
person 0.60909,289,347,322,408
person 0.54952,243,594,320,696
