object_probs,left,top,right,bottom
motorbike 0.91017,39,601,141,686
motorbike 0.80805,978,396,1017,459
motorbike 0.77495,707,581,778,655
motorbike 0.75953,1033,347,1059,392
motorbike 0.66464,357,643,497,719
motorbike 0.63729,189,633,314,719
person 0.57659,373,646,472,719
motorbike 0.50814,826,294,859,326
car 0.98434,591,287,709,335
car 0.95583,402,502,692,666
car 0.57027,300,331,400,466
person 0.89483,980,375,1018,451
person 0.88120,212,597,262,684
person 0.86682,373,271,393,304
person 0.70523,703,537,777,646
person 0.54327,47,562,91,633
person 0.53080,1030,271,1053,311
person 0.50388,714,523,762,594
