object_probs,left,top,right,bottom
motorbike 0.90457,868,387,927,440
motorbike 0.88526,516,312,539,341
motorbike 0.87877,556,330,582,358
motorbike 0.80144,601,349,633,394
motorbike 0.61686,243,349,267,384
motorbike 0.55644,420,272,440,291
car 0.98223,697,286,852,338
person 0.93920,239,333,267,378
person 0.91204,516,298,539,324
person 0.90503,878,361,920,429
person 0.80811,348,273,370,308
person 0.75789,539,299,559,324
person 0.72827,552,314,579,347
person 0.56627,421,255,437,281
person 0.53950,603,335,629,370
