object_probs,left,top,right,bottom
motorbike 0.93707,503,499,581,575
motorbike 0.86050,764,422,807,479
motorbike 0.83220,809,377,841,412
motorbike 0.82470,911,403,950,459
motorbike 0.78989,378,577,498,669
motorbike 0.69074,1008,432,1044,473
motorbike 0.64599,841,383,884,433
motorbike 0.60786,912,424,943,466
motorbike 0.60118,280,348,310,391
car 0.97945,950,341,1072,406
car 0.96506,1009,280,1078,325
car 0.91703,244,267,317,323
car 0.71156,375,251,446,295
person 0.98242,764,401,807,468
person 0.96704,912,383,951,449
person 0.93766,1009,395,1047,461
person 0.78729,393,549,476,654
person 0.73943,452,273,472,307
person 0.59261,520,477,572,559
person 0.56574,815,344,840,389
