object_probs,left,top,right,bottom
motorbike 0.89801,67,607,157,672
motorbike 0.81465,1040,348,1066,390
motorbike 0.81296,371,682,491,719
motorbike 0.72247,725,555,800,641
motorbike 0.67388,202,631,335,717
motorbike 0.65052,838,293,876,329
motorbike 0.63730,987,397,1026,455
person 0.78443,989,377,1027,444
motorbike 0.51835,383,648,475,719
car 0.98621,600,286,714,333
car 0.92678,300,346,399,465
car 0.88880,433,493,699,659
car 0.62445,321,238,363,264
person 0.85719,373,272,393,304
person 0.72044,237,585,285,663
person 0.62971,389,619,470,704
person 0.56758,733,518,782,596
person 0.53418,727,533,802,637
person 0.52768,1041,334,1065,374
person 0.52238,71,562,157,636
person 0.52050,1036,271,1058,310
