object_probs,left,top,right,bottom
person 0.85385 motorbike 0.73079,456,312,476,343
motorbike 0.67189,237,415,267,456
motorbike 0.59835,13,606,120,681
person 0.71764 motorbike 0.58593,521,310,541,346
car 0.96486,696,359,867,471
car 0.74403,373,249,425,284
person 0.84494,622,313,648,346
person 0.76544,11,561,92,643
person 0.75786,326,267,346,311
person 0.74965,231,384,270,445
person 0.69157,295,350,318,388
person 0.64138,437,274,455,299
person 0.57650,643,353,666,387
person 0.52569,657,411,678,461
