object_probs,left,top,right,bottom
motorbike 0.90863,823,465,868,520
motorbike 0.78067,8,676,99,719
motorbike 0.75368,236,614,355,696
motorbike 0.75156,612,476,679,555
motorbike 0.70694,720,428,781,482
motorbike 0.68467,1054,390,1075,433
motorbike 0.63864,900,484,949,545
car 0.99030,838,372,1001,455
car 0.98393,891,287,1007,333
car 0.84466,272,281,340,349
car 0.66541,286,232,326,260
car 0.50441,381,251,419,282
person 0.97028,825,433,870,509
person 0.81941,730,402,773,468
person 0.78625,263,566,306,636
person 0.72116,903,451,949,535
person 0.70587,607,400,650,466
person 0.64452,1053,356,1079,425
person 0.50677,376,274,396,305
