object_probs,left,top,right,bottom
motorbike 0.95803,382,565,467,634
motorbike 0.93629,958,441,1003,503
motorbike 0.93361,786,401,829,459
motorbike 0.83949,203,619,337,714
motorbike 0.75927,870,440,910,493
motorbike 0.62350,687,441,750,506
car 0.98327,891,351,1046,436
car 0.98265,952,283,1062,330
car 0.91040,265,276,333,338
person 0.94213,961,416,1000,492
person 0.93962,876,396,916,479
person 0.92084,404,517,447,592
person 0.91470,695,421,741,492
person 0.83970,716,368,754,427
person 0.71292,374,269,394,305
person 0.70417,788,380,827,449
person 0.62290,220,608,305,714
person 0.52098,291,352,323,415
