object_probs,left,top,right,bottom
motorbike 0.93246,548,480,620,555
motorbike 0.91745,925,414,959,453
motorbike 0.84465,1026,402,1070,457
motorbike 0.84169,449,555,537,648
motorbike 0.74903,273,349,300,383
motorbike 0.58366,850,370,878,405
motorbike 0.56768,861,365,902,421
car 0.96823,966,338,1078,407
car 0.93132,388,258,463,299
car 0.92473,238,264,313,321
car 0.84455,1030,276,1079,322
person 0.97069,929,377,966,440
person 0.96420,788,389,835,448
person 0.86910,1027,383,1068,449
person 0.86128,854,330,879,374
person 0.79057,374,268,392,305
person 0.78287,562,455,612,539
person 0.76641,449,530,533,636
person 0.70923,465,275,485,310
