object_probs,left,top,right,bottom
motorbike 0.79825,753,404,819,463
motorbike 0.77733,658,331,692,368
motorbike 0.75982,883,393,929,466
car 0.95423,522,276,609,323
person 0.90458,248,282,265,330
person 0.87772,252,372,290,439
person 0.87743,883,383,924,451
person 0.80498,352,274,370,304
person 0.77197,760,385,803,450
person 0.76916,454,294,471,325
person 0.76427,390,269,408,299
person 0.65294,655,322,695,371
person 0.61855,770,400,815,469
person 0.51701,326,268,346,313
person 0.50469,659,320,687,348
