object_probs,left,top,right,bottom
truck 0.90345,241,238,397,365
truck 0.65639,1,389,300,636
motorbike 0.84674,723,330,760,370
motorbike 0.71077,796,378,844,430
motorbike 0.68123,616,365,646,403
person 0.58078,722,322,764,370
motorbike 0.54005,457,287,477,319
person 0.76194,797,360,840,423
motorbike 0.51932,271,404,317,471
car 0.98265,518,299,614,364
car 0.78738,369,264,415,309
person 0.85157,261,367,302,421
person 0.75241,455,274,475,305
person 0.70054,513,287,540,321
person 0.63381,441,326,482,376
person 0.61144,608,342,645,400
person 0.53236,608,333,632,375
person 0.50527,801,358,830,390
