object_probs,left,top,right,bottom
motorbike 0.90925,893,383,962,445
motorbike 0.83683,206,463,245,519
person 0.59418 motorbike 0.66859,540,315,561,349
motorbike 0.57377,491,348,515,387
motorbike 0.56874,996,398,1076,521
motorbike 0.51387,329,296,356,321
car 0.98544,556,326,683,404
car 0.91656,342,244,388,276
car 0.82466,1001,398,1079,515
person 0.90922,198,432,239,487
person 0.84714,482,329,504,368
person 0.76337,901,356,947,428
person 0.74825,268,379,305,440
person 0.74242,459,292,476,322
person 0.72178,486,278,504,307
