object_probs,left,top,right,bottom
motorbike 0.86421,226,422,264,482
motorbike 0.58496,435,308,452,335
motorbike 0.53519,289,394,317,425
car 0.97879,624,342,773,442
car 0.95946,357,248,404,281
person 0.91690,554,292,574,328
person 0.87094,223,402,263,465
person 0.85350,284,360,319,422
person 0.74679,432,299,451,327
person 0.73481,1025,392,1074,473
person 0.66012,494,297,512,327
person 0.64206,549,350,567,399
person 0.63120,585,332,611,371
person 0.61503,487,296,502,327
person 0.58219,325,273,345,307
