object_probs,left,top,right,bottom
motorbike 0.88555,847,447,922,503
motorbike 0.68881,985,433,1063,506
motorbike 0.64661,715,353,748,391
motorbike 0.50177,441,292,460,317
car 0.88645,568,278,668,328
bicycle 0.63095,262,393,287,423
person 0.97473,861,410,907,492
person 0.90619,414,274,433,306
person 0.86120,989,408,1035,493
person 0.85611,254,359,289,419
person 0.85313,352,273,371,304
person 0.74581,328,271,346,310
person 0.73525,705,327,742,383
person 0.70320,438,273,457,301
person 0.50831,487,310,505,342
