object_probs,left,top,right,bottom
motorbike 0.96431,954,442,1032,500
motorbike 0.77961,702,354,742,413
motorbike 0.76755,1029,401,1079,456
motorbike 0.71009,561,311,585,339
motorbike 0.60797,600,374,634,409
motorbike 0.53444,229,349,256,391
car 0.80286,441,266,522,310
person 0.95109,230,417,274,484
person 0.91777,700,343,737,407
person 0.89266,965,406,1014,488
person 0.83360,1032,380,1076,446
person 0.76343,272,300,296,342
person 0.72106,561,298,583,329
person 0.66498,602,349,628,392
person 0.60656,400,271,413,303
person 0.54996,225,321,260,385
person 0.52589,245,310,264,348
