object_probs,left,top,right,bottom
motorbike 0.83785,240,349,268,392
motorbike 0.70860,290,290,308,318
motorbike 0.62758,390,272,411,302
person 0.61671 motorbike 0.61906,225,308,247,340
person 0.54303,238,338,271,396
car 0.85537,207,238,236,261
car 0.72064,305,312,388,381
car 0.57747,360,252,397,279
car 0.56667,203,247,240,267
bicycle 0.62734,598,367,663,410
person 0.77201,566,330,611,382
person 0.76867,611,343,654,404
person 0.73507,181,275,196,299
person 0.66294,224,300,243,329
person 0.66029,241,336,267,368
