object_probs,left,top,right,bottom
motorbike 0.68396,293,293,313,318
motorbike 0.60767,588,339,634,387
person 0.51380 motorbike 0.60731,390,272,411,302
motorbike 0.58150,243,344,277,401
motorbike 0.54378,247,371,274,403
person 0.78225,245,348,274,392
car 0.83666,306,312,392,383
car 0.82131,206,246,241,270
car 0.67101,209,238,236,261
car 0.51157,360,253,396,278
person 0.88973,588,330,633,382
person 0.72502,182,277,198,300
person 0.65761,637,347,679,400
person 0.65332,230,308,250,341
person 0.52807,230,301,246,324
