object_probs,left,top,right,bottom
motorbike 0.93083,741,424,787,479
motorbike 0.92415,276,606,375,677
motorbike 0.84729,916,457,966,528
motorbike 0.73263,1061,367,1078,417
motorbike 0.68407,640,477,693,547
motorbike 0.60639,836,440,882,506
motorbike 0.55461,1063,388,1077,423
motorbike 0.52902,67,676,160,719
car 0.98916,910,283,1018,331
car 0.96038,855,369,1016,450
car 0.91703,271,280,337,350
car 0.55962,355,248,420,293
person 0.89168,744,397,783,466
person 0.87108,302,551,346,615
person 0.79605,840,418,884,498
person 0.79332,917,439,963,516
person 0.70879,633,388,675,444
person 0.59330,636,451,685,536
person 0.58092,747,395,773,437
