object_probs,left,top,right,bottom
motorbike 0.87602,758,522,838,631
motorbike 0.87399,955,347,984,389
motorbike 0.86224,807,418,861,483
motorbike 0.80385,1010,325,1038,362
motorbike 0.66990,1037,353,1065,386
car 0.97660,440,505,709,669
car 0.94846,424,264,504,310
car 0.88185,338,245,384,277
car 0.82796,208,245,272,291
person 0.95368,757,509,840,605
person 0.93845,812,395,861,471
person 0.83104,952,327,988,383
person 0.79858,374,274,394,306
person 0.67927,1010,317,1037,353
person 0.63672,1032,326,1070,379
