object_probs,left,top,right,bottom
truck 0.75344,3,421,268,679
truck 0.62757,259,239,418,381
motorbike 0.92938,265,417,309,492
motorbike 0.84476,662,328,688,358
motorbike 0.84216,721,357,766,409
motorbike 0.78680,470,353,511,382
motorbike 0.72435,561,350,593,385
motorbike 0.64045,963,438,1043,511
person 0.84435 motorbike 0.56190,660,315,686,348
car 0.95553,490,296,579,348
person 0.94138,260,385,300,445
person 0.92529,720,343,762,403
person 0.87346,984,409,1035,501
person 0.84971,468,327,512,378
person 0.77593,560,327,594,380
person 0.61737,487,276,502,306
person 0.56373,433,270,455,303
