object_probs,left,top,right,bottom
bus 0.80421,40,439,339,637
motorbike 0.96106,972,407,1024,487
motorbike 0.90734,676,559,752,631
motorbike 0.87525,846,446,900,507
motorbike 0.82711,953,388,977,428
motorbike 0.51906,841,296,879,330
car 0.97991,0,646,335,716
car 0.97948,893,281,1007,331
car 0.97682,457,274,551,317
person 0.99054,848,406,901,493
person 0.97249,974,393,1024,482
person 0.93154,678,501,749,576
person 0.88480,371,271,393,305
person 0.88255,1009,344,1042,407
person 0.80058,951,361,986,422
person 0.62483,346,272,369,305
