object_probs,left,top,right,bottom
motorbike 0.90938,858,446,931,506
motorbike 0.77915,997,440,1067,505
motorbike 0.74034,720,355,752,390
car 0.94221,577,279,676,329
bicycle 0.64507,261,391,287,423
person 0.96959,874,412,923,494
person 0.92116,415,275,435,308
person 0.91805,711,329,751,384
person 0.86016,254,357,289,420
person 0.85307,353,273,371,305
person 0.85165,1003,411,1053,495
person 0.74594,329,271,346,310
person 0.70985,442,273,461,303
person 0.69286,232,276,258,343
person 0.54945,488,307,506,344
