object_probs,left,top,right,bottom
bus 0.83210,0,449,293,672
motorbike 0.92534,593,602,683,675
motorbike 0.85577,910,409,943,450
motorbike 0.82315,800,462,853,529
motorbike 0.62370,945,432,990,506
motorbike 0.60392,1040,413,1069,459
motorbike 0.50354,976,394,1006,430
car 0.97057,440,273,525,315
car 0.95268,851,284,967,333
car 0.65725,10,653,214,719
person 0.98275,945,419,991,498
person 0.97700,801,428,854,518
person 0.96775,599,539,675,617
person 0.89606,373,271,393,305
person 0.88278,1041,377,1072,450
person 0.87261,975,362,1011,422
person 0.83362,912,381,951,443
person 0.67468,347,271,367,304
person 0.67288,914,373,940,410
