object_probs,left,top,right,bottom
truck 0.77002,87,361,331,573
truck 0.72943,229,237,369,344
motorbike 0.89993,410,328,440,367
motorbike 0.84493,946,418,1017,476
motorbike 0.79913,702,380,745,433
person 0.63786 motorbike 0.78585,496,288,519,323
motorbike 0.70734,864,371,900,407
car 0.96555,562,316,671,378
car 0.93780,374,272,439,314
person 0.93024,956,392,1008,467
person 0.85214,703,363,741,426
person 0.71416,859,347,904,403
person 0.70798,407,317,433,352
person 0.69132,498,280,516,305
person 0.67047,597,295,618,313
person 0.59303,579,296,606,315
person 0.54752,6,549,56,648
person 0.52616,867,352,897,387
