object_probs,left,top,right,bottom
truck 0.59601,210,290,330,405
motorbike 0.93429,181,487,226,544
motorbike 0.86163,808,365,873,423
motorbike 0.65854,263,435,292,472
motorbike 0.62417,456,326,477,363
motorbike 0.55216,392,289,412,315
car 0.98466,516,317,634,395
car 0.96248,901,388,1079,504
car 0.57859,324,236,374,268
person 0.87979,255,397,293,462
person 0.84954,819,341,864,401
person 0.81644,178,459,222,526
person 0.69998,439,275,460,306
person 0.67667,224,412,252,450
person 0.57278,451,274,470,303
person 0.54959,512,305,534,342
