object_probs,left,top,right,bottom
motorbike 0.93666,943,439,1021,499
motorbike 0.72801,1014,405,1077,455
motorbike 0.63267,698,353,738,413
motorbike 0.59626,597,372,629,408
person 0.51262 motorbike 0.57151,559,310,582,341
car 0.84378,434,265,512,309
person 0.95006,229,417,273,486
person 0.89606,959,408,1008,487
person 0.88693,696,342,730,406
person 0.81608,596,348,623,393
person 0.75641,273,301,296,341
person 0.73086,1024,378,1067,445
person 0.67281,557,298,579,328
person 0.61027,397,274,412,306
person 0.53716,225,322,260,386
