object_probs,left,top,right,bottom
motorbike 0.79411,722,339,764,390
motorbike 0.77758,876,451,956,507
motorbike 0.77062,1025,435,1075,510
motorbike 0.60444,452,296,473,321
motorbike 0.51875,420,290,438,314
car 0.88942,582,280,683,329
person 0.96325,895,416,943,498
person 0.94596,1026,416,1072,496
person 0.88736,721,328,762,384
person 0.88021,493,310,514,345
person 0.81440,352,273,371,305
person 0.76275,252,356,283,416
person 0.75052,329,269,347,308
person 0.74122,421,276,440,308
person 0.61890,451,273,471,298
