object_probs,left,top,right,bottom
motorbike 0.74864,695,351,763,393
motorbike 0.70033,281,410,308,447
person 0.53665 motorbike 0.55128,390,271,410,301
car 0.97842,211,250,260,278
car 0.87471,339,340,414,415
car 0.56978,343,251,384,277
bicycle 0.92781,765,373,840,413
person 0.93542,270,379,306,441
person 0.92287,781,345,822,405
person 0.67418,174,274,188,302
person 0.64945,192,293,210,321
person 0.60706,696,342,744,390
person 0.58944,374,272,396,302
person 0.56516,714,334,745,373
person 0.51359,262,326,284,363
