object_probs,left,top,right,bottom
truck 0.60735,536,463,801,639
motorbike 0.92401,848,491,903,576
motorbike 0.77312,860,396,910,461
motorbike 0.64976,979,329,1004,369
motorbike 0.58076,1059,323,1077,373
motorbike 0.52720,724,309,764,334
car 0.96103,437,266,510,312
car 0.94374,0,638,233,719
car 0.90876,204,242,258,288
car 0.83771,534,472,778,626
car 0.70202,344,245,391,292
person 0.81003,846,464,905,566
person 0.80966,857,374,907,448
person 0.70227,374,272,391,308
person 0.67437,727,292,759,328
person 0.63840,981,319,1016,376
