object_probs,left,top,right,bottom
motorbike 0.91067,497,330,528,366
motorbike 0.84655,738,380,785,428
person 0.54575 motorbike 0.69239,581,329,609,368
motorbike 0.66416,148,529,212,589
motorbike 0.66249,231,376,269,432
person 0.65005 motorbike 0.60181,293,326,321,368
car 0.90859,854,400,1071,540
car 0.60174,397,258,462,298
person 0.76260,756,329,794,385
person 0.68719,846,451,875,532
person 0.68399,864,449,900,536
person 0.64466,329,270,346,308
person 0.63784,578,316,603,352
person 0.61392,151,497,203,574
person 0.59782,739,364,782,424
