object_probs,left,top,right,bottom
bus 0.85639,87,418,372,628
motorbike 0.92733,718,520,787,601
motorbike 0.79320,993,418,1034,473
motorbike 0.75761,871,413,922,486
motorbike 0.74096,971,371,997,413
motorbike 0.69973,863,291,898,327
car 0.98338,925,281,1038,330
car 0.98096,471,277,553,320
car 0.88385,0,643,418,719
person 0.98975,874,399,922,474
person 0.89424,372,271,393,305
person 0.85566,725,484,782,590
person 0.79617,990,382,1036,450
person 0.78699,1031,347,1055,396
person 0.70548,972,353,999,391
person 0.67039,640,290,666,321
person 0.60983,346,271,368,304
