object_probs,left,top,right,bottom
truck 0.80912,6,418,270,686
truck 0.70067,258,238,418,383
motorbike 0.91988,264,419,310,494
motorbike 0.79338,659,329,685,358
motorbike 0.77718,471,352,514,383
motorbike 0.65478,717,358,763,407
motorbike 0.61846,562,347,590,384
motorbike 0.61289,949,441,1029,504
car 0.94031,488,297,576,349
person 0.92623,261,392,303,469
person 0.91967,655,313,684,352
person 0.89216,969,404,1016,498
person 0.83435,715,343,757,401
person 0.74194,558,329,586,375
person 0.62246,486,275,501,306
person 0.60040,471,332,513,378
person 0.56572,433,270,454,303
