object_probs,left,top,right,bottom
truck 0.59501,140,335,333,572
truck 0.51738,226,239,366,337
motorbike 0.84341,1029,413,1079,490
motorbike 0.81033,513,305,538,343
motorbike 0.80102,395,325,428,364
motorbike 0.71529,756,398,800,454
motorbike 0.58995,15,599,102,717
car 0.96755,579,316,699,384
car 0.88208,391,275,451,326
person 0.88428,937,360,981,423
person 0.81497,513,289,540,327
person 0.79192,753,377,795,450
person 0.65090,627,301,645,319
person 0.56691,1031,409,1075,467
person 0.51769,600,304,619,320
