object_probs,left,top,right,bottom
motorbike 0.75372,229,357,264,421
motorbike 0.72241,184,507,234,570
motorbike 0.55157,783,386,829,440
motorbike 0.50822,293,329,316,357
car 0.80483,412,259,465,302
car 0.66804,928,422,1079,574
person 0.89393,180,476,228,548
person 0.84058,519,330,548,370
person 0.77098,605,326,632,373
person 0.74494,290,319,314,353
person 0.69452,327,264,348,313
person 0.66437,226,340,264,407
person 0.64959,790,386,837,445
person 0.60911,820,342,856,400
person 0.50563,532,336,555,373
