object_probs,left,top,right,bottom
motorbike 0.79964,717,353,785,393
motorbike 0.74760,287,416,316,456
person 0.81135 motorbike 0.72710,266,330,290,365
motorbike 0.66489,275,397,317,458
person 0.52569 motorbike 0.53659,390,271,410,301
motorbike 0.53227,331,312,355,339
person 0.65803 motorbike 0.52285,328,290,352,325
car 0.97946,214,251,261,280
car 0.87613,341,341,416,415
bicycle 0.85531,791,371,864,415
person 0.95122,273,386,314,448
person 0.86968,807,346,847,403
person 0.75028,193,295,212,323
person 0.61691,176,276,188,302
person 0.57467,728,342,776,389
person 0.55380,735,334,767,373
person 0.50559,375,272,396,302
