object_probs,left,top,right,bottom
motorbike 0.89684,970,479,1060,549
motorbike 0.81766,770,363,817,411
motorbike 0.74955,526,328,550,360
person 0.71436 motorbike 0.62460,452,290,473,322
motorbike 0.61230,484,307,503,334
motorbike 0.51126,250,375,280,406
car 0.95747,622,281,725,330
person 0.93171,997,443,1051,539
person 0.87335,247,348,278,394
person 0.85055,771,341,813,402
person 0.84828,330,268,349,311
person 0.80220,352,273,371,307
person 0.72270,524,314,550,353
person 0.68582,477,294,499,325
person 0.67029,227,271,254,339
