object_probs,left,top,right,bottom
motorbike 0.87529,924,398,991,459
motorbike 0.76620,499,291,523,319
person 0.81288 motorbike 0.64925,413,294,431,323
motorbike 0.55516,1029,420,1079,518
motorbike 0.54298,218,471,249,511
motorbike 0.52618,547,328,568,358
car 0.96863,572,335,697,413
car 0.89241,344,242,393,277
car 0.64148,1029,403,1079,508
person 0.85734,203,426,242,483
person 0.77017,463,293,481,325
person 0.63024,500,278,516,307
person 0.58826,546,317,569,352
person 0.56303,927,359,954,391
person 0.55618,269,376,305,439
person 0.54834,936,376,987,450
