object_probs,left,top,right,bottom
motorbike 0.87026,499,331,530,368
motorbike 0.80753,741,384,789,430
motorbike 0.67645,583,328,610,369
person 0.63171 motorbike 0.64734,294,326,319,366
motorbike 0.61499,227,361,265,427
motorbike 0.57927,155,529,205,586
motorbike 0.50943,597,334,619,371
car 0.81919,861,400,1077,546
car 0.71068,399,257,462,299
person 0.78690,155,493,206,572
person 0.76053,761,330,805,383
person 0.66640,328,266,345,309
person 0.64269,863,452,899,535
person 0.61999,482,278,499,306
person 0.61667,880,452,920,538
