object_probs,left,top,right,bottom
motorbike 0.92438,496,330,525,364
motorbike 0.89943,578,330,605,367
motorbike 0.77045,732,380,779,428
motorbike 0.67068,232,376,269,433
person 0.61398 motorbike 0.59535,293,328,320,368
car 0.82602,836,398,1060,534
car 0.64976,396,259,462,298
person 0.89271,742,325,788,385
person 0.80688,828,437,861,520
person 0.75562,145,498,199,576
person 0.73354,329,271,348,307
person 0.70723,575,315,600,351
person 0.63722,495,318,520,349
person 0.63410,230,364,271,428
person 0.57525,476,278,495,304
