object_probs,left,top,right,bottom
motorbike 0.87570,682,352,750,392
person 0.55579 motorbike 0.55288,389,271,410,301
motorbike 0.54659,268,377,307,436
car 0.98438,209,249,261,277
car 0.91817,339,338,414,412
car 0.61307,343,251,385,277
bicycle 0.83221,749,369,823,415
person 0.93067,765,345,806,406
person 0.86367,320,295,338,326
person 0.85074,266,368,307,428
person 0.70445,690,329,736,383
person 0.64351,191,291,207,318
person 0.60255,175,273,188,299
person 0.55801,374,272,397,302
person 0.55498,256,316,277,350
