object_probs,left,top,right,bottom
motorbike 0.90937,934,437,1008,496
motorbike 0.69939,595,370,629,407
motorbike 0.60796,557,311,580,339
motorbike 0.56204,228,349,257,392
motorbike 0.54913,693,355,733,411
motorbike 0.52848,1009,402,1072,455
car 0.76218,425,265,517,310
person 0.95507,228,421,273,488
person 0.82090,690,342,728,407
person 0.80467,591,346,629,403
person 0.78196,275,302,298,342
person 0.74187,951,405,994,469
person 0.71786,1010,377,1053,442
person 0.70741,554,295,576,327
person 0.56590,245,312,265,349
person 0.54955,395,273,410,306
person 0.53511,225,322,260,386
