object_probs,left,top,right,bottom
truck 0.88035,69,356,316,591
truck 0.63417,232,238,369,352
motorbike 0.83999,905,406,966,460
motorbike 0.75626,682,388,719,426
motorbike 0.68595,818,344,860,396
motorbike 0.63756,416,331,448,366
motorbike 0.62628,484,290,506,321
car 0.97216,551,310,660,375
car 0.96261,371,269,435,315
person 0.90552,908,381,951,445
person 0.79143,678,359,718,421
person 0.73481,576,292,599,312
person 0.65224,559,294,580,315
person 0.64854,484,280,504,303
person 0.57388,827,338,853,368
